X,FilingDate,TradeDate,Ticker,CompanyName,InsiderName,Title,TradeType,Price,Qty,Owned,DeltaOwn,Value,1d,1w,1m,6m
,2021-06-04 10:10:00,2021-06-03 00:00:00,SFBS,"Servisfirst Bancshares, Inc.",Foshee William M,"EVP, CFO",S - Sale,$69.03 ,"-7,000","325,713",-2%,"($483,210)",,,,
D,2021-06-04 10:12:00,2021-06-03 00:00:00,ATR,Aptargroup Inc,Touya Gael,Segment Pres,S - Sale+OE,$144.99 ,"-42,735","36,403",-54%,"($6,195,977)",,,,
,2021-06-04 10:32:00,2021-06-03 00:00:00,AVA,Avista Corp,Taylor R John,Dir,S - Sale,$44.86 ,-600,"13,135",-4%,"($26,916)",,,,
,2021-06-04 10:42:00,2021-06-03 00:00:00,NOVC,"Novation Companies, Inc.",Keddie Lee D,Dir,S - Sale,$0.04 ,"-182,833","850,000",-18%,"($7,350)",,,,
,2021-06-04 10:45:00,2021-06-03 00:00:00,SHEN,Shenandoah Telecommunications Co/va/,Ostroski Raymond B,"VP Legal, GC",S - Sale,$51.00 ,"-20,000","7,167",-74%,"($1,020,012)",,,,
,2021-06-04 10:49:00,2021-06-03 00:00:00,SHEN,Shenandoah Telecommunications Co/va/,Whitaker Thomas A,VP - Corporate Development,S - Sale,$51.01 ,"-10,108","38,076",-21%,"($515,588)",,,,
,2021-06-04 12:08:00,2021-06-03 00:00:00,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,"$1,470.00 ",29,"376,635",0%,"$42,630 ",,,,
D,2021-06-04 12:27:00,2021-06-03 00:00:00,DCI,Donaldson Co Inc,Hoffman Michael J,Dir,S - Sale+OE,$63.71 ,"-14,400","64,015",-18%,"($917,424)",,,,
,2021-06-04 12:38:00,2021-06-03 00:00:00,HTLD,Heartland Express Inc,Sullivan Michael John,Dir,P - Purchase,$17.80 ,"1,000","12,452",9%,"$17,800 ",,,,
,2021-06-04 12:44:00,2021-06-03 00:00:00,RRBI,Red River Bancshares Inc,Turner Harold W.,See Remarks,S - Sale,$54.92 ,-500,"40,500",-1%,"($27,460)",,,,
D,2021-06-04 12:49:00,2021-06-03 00:00:00,HRL,Hormel Foods Corp /de/,Neufeldt Swen,Group VP,S - Sale+OE,$49.50 ,"-6,200","22,675",-21%,"($306,908)",,,,
,2021-06-04 12:55:00,2021-06-03 00:00:00,SGRP,"Spar Group, Inc.",Belzer Kori,Chief Operations Officer,S - Sale,$1.43 ,"-27,963","2,846",-91%,"($40,098)",,,,
,2021-06-04 15:23:00,2021-06-03 00:00:00,MRCY,Mercury Systems Inc,McCarthy Michelle M,"VP, CAO",S - Sale,$65.32 ,-801,"9,478",-8%,"($52,317)",,,,
,2021-06-04 16:00:00,2021-06-03 00:00:00,MCO,Moodys Corp /de/,Goggins John J,"EVP, GC",S - Sale,$334.38 ,"-4,520","11,861",-28%,"($1,511,398)",,,,
D,2021-06-04 16:02:00,2021-06-03 00:00:00,AME,Ametek Inc/,Oscher Ronald J,CHIEF ADMINISTRATIVE OFFICER,S - Sale+OE,$136.76 ,"-39,650","35,217",-53%,"($5,422,467)",,,,
,2021-06-04 16:04:00,2021-06-03 00:00:00,GLW,Corning Inc /ny,Ferguson Roger W. Jr.,Dir,P - Purchase,$42.50 ,"1,410","5,518",34%,"$59,925 ",,,,
,2021-06-04 16:08:00,2021-06-03 00:00:00,RGR,Sturm Ruger & Co Inc,Dineen Thomas Anthony,"Treasurer, CFO",S - Sale,$80.00 ,-544,"24,657",-2%,"($43,520)",,,,
,2021-06-04 16:08:00,2021-06-03 00:00:00,INO,"Inovio Pharmaceuticals, Inc.",Kies Peter,CFO,S - Sale,$8.03 ,"-10,000","155,288",-6%,"($80,300)",,,,
,2021-06-04 16:11:00,2021-06-03 00:00:00,CNMD,Conmed Corp,Hartman Curt R,"Pres, CEO, Chair",S - Sale,$132.09 ,"-42,347","67,480",-39%,"($5,593,488)",,,,
,2021-06-04 16:10:00,2021-06-03 00:00:00,RGR,Sturm Ruger & Co Inc,Cosentino John A Jr,Dir,S - Sale,$80.00 ,"-1,400","5,974",-19%,"($112,000)",,,,
D,2021-06-04 16:16:00,2021-06-03 00:00:00,KYMR,"Kymera Therapeutics, Inc.",Jacobs Bruce N.,CFO,S - Sale+OE,$46.87 ,"-10,000","7,256",-58%,"($468,695)",,,,
,2021-06-04 16:15:00,2021-06-03 00:00:00,MRNA,"Moderna, Inc.",Bancel Stephane,CEO,S - Sale,$188.89 ,"-10,000","22,715,120",0%,"($1,888,900)",,,,
,2021-06-04 16:19:00,2021-06-03 00:00:00,NCR,Ncr Corp,Kiser Georgette D.,Dir,P - Purchase,$46.28 ,50,"20,293",0%,"$2,314 ",,,,
,2021-06-04 16:20:00,2021-06-03 00:00:00,AMC,"Amc Entertainment Holdings, Inc.",Saich Anthony J,Dir,S - Sale,$58.50 ,"-10,330","33,101",-24%,"($604,305)",,,,
D,2021-06-04 16:25:00,2021-06-03 00:00:00,JAMF,Jamf Holding Corp.,Putman Jill,CFO,S - Sale+OE,$37.01 ,"-1,325","173,344",-1%,"($49,035)",,,,
D,2021-06-04 16:24:00,2021-06-03 00:00:00,MTB,M&t Bank Corp,Warman D Scott N,EVP,S - Sale+OE,$163.00 ,"-4,000","22,353",-15%,"($652,000)",,,,
,2021-06-04 16:26:00,2021-06-03 00:00:00,JCI,Johnson Controls International Plc,Donofrio John,"EVP, GC",S - Sale,$65.83 ,"-40,000","33,244",-55%,"($2,633,200)",,,,
,2021-06-04 16:29:00,2021-06-03 00:00:00,HII,"Huntington Ingalls Industries, Inc.",Wyatt D R,"Corp VP, Treasurer",S - Sale,$216.30 ,-500,"21,432",-2%,"($108,151)",,,,
D,2021-06-04 16:28:00,2021-06-03 00:00:00,JCI,Johnson Controls International Plc,Oliver George,"COB, CEO",S - Sale+OE,$66.36 ,"-176,754","1,138,633",-13%,"($11,728,700)",,,,
,2021-06-04 16:31:00,2021-06-03 00:00:00,ATAO,Altair International Corp.,"Fourth Street Fund, LP",Owner of 45% of Issuer,S - Sale,$0.11 ,"-19,100,000","250,593,050",-7%,"($2,101,000)",,,,
,2021-06-04 16:30:00,2021-06-03 00:00:00,KBLB,"Kraig Biocraft Laboratories, Inc",Thompson Kimberly Kraig,"CEO, CFO, 10%",S - Sale,$0.00 ,"-35,585","204,257,299",0%,$0 ,,,,
D,2021-06-04 16:34:00,2021-06-03 00:00:00,ASH,Ashland Global Holdings Inc,Boni Eric N,Principal Accounting Officer,S - Sale+OE,$93.88 ,"-2,429","17,513",-12%,"($228,035)",,,,
,2021-06-04 16:34:00,2021-06-03 00:00:00,LIND,"Lindblad Expeditions Holdings, Inc.","Smith, Jr. Thomas S.",Dir,S - Sale,$17.34 ,"-55,124","223,192",-20%,"($955,850)",,,,
,2021-06-04 16:37:00,2021-06-03 00:00:00,VSTO,Vista Outdoor Inc.,Vanderbrink Jason R,"Pres, Ammunition",S - Sale,$43.48 ,"-8,951","76,957",-10%,"($389,194)",,,,
,2021-06-04 16:44:00,2021-06-03 00:00:00,AMC,"Amc Entertainment Holdings, Inc.",Ellis Daniel E,"SVP DEVELOPMENT, INTERNATION",S - Sale,$49.52 ,"-13,766","67,528",-17%,"($681,659)",,,,
,2021-06-04 16:46:00,2021-06-03 00:00:00,PKBK,"Parke Bancorp, Inc.",Pennoni Celestino R,Dir,S - Sale,$21.50 ,"-5,000","294,679",-2%,"($107,500)",,,,
,2021-06-04 17:00:00,2021-06-03 00:00:00,BATL,Battalion Oil Corp,Germann Scott,Dir,S - Sale,$12.54 ,"-1,801","2,438",-42%,"($22,585)",,,,
,2021-06-04 17:01:00,2021-06-03 00:00:00,HYRE,Hyrecar Inc.,Mellis Grace,Dir,S - Sale,$17.61 ,"-17,652","236,000",-7%,"($310,891)",,,,
,2021-06-04 17:00:00,2021-06-03 00:00:00,VCYT,"Veracyte, Inc.",Holstein Jens,Dir,P - Purchase,$35.19 ,"2,000","2,000",New,"$70,389 ",,,,
,2021-06-04 17:01:00,2021-06-03 00:00:00,AMC,"Amc Entertainment Holdings, Inc.",McDonald John D,"EVP, US OPERATIONS",S - Sale,$56.59 ,"-30,000","93,739",-24%,"($1,697,700)",,,,
D,2021-06-04 17:02:00,2021-06-03 00:00:00,BILL,"Bill.Com Holdings, Inc.",Cakebread Steven,Dir,S - Sale+OE,$148.98 ,"-2,000",0,-100%,"($297,964)",,,,
,2021-06-04 17:08:00,2021-06-03 00:00:00,ALB,Albemarle Corp,Barichivich John Clarence III,"VP, Controller, CAO",S - Sale,$167.85 ,"-1,340","3,315",-29%,"($224,920)",,,,
,2021-06-04 17:07:00,2021-06-03 00:00:00,IESC,"Ies Holdings, Inc.",Gendell Jeffrey L Et Al,"CEO, 10%",S - Sale,$55.15 ,-102,"11,599,661",0%,"($5,625)",,,,
,2021-06-04 17:16:00,2021-06-03 00:00:00,AMC,"Amc Entertainment Holdings, Inc.",Locke Gary,Dir,S - Sale,$49.82 ,"-34,293","19,565",-64%,"($1,708,553)",,,,
,2021-06-04 17:25:00,2021-06-03 00:00:00,WMT,Walmart Inc.,McKenna Judith J,EVP,S - Sale,$141.14 ,"-15,000","352,139",-4%,"($2,117,133)",,,,
DM,2021-06-04 17:28:00,2021-06-03 00:00:00,ROK,"Rockwell Automation, Inc",Nicolas Ernest,"SVP,Chief Supply Chain Officer",S - Sale+OE,$275.21 ,-334,"5,862",-5%,"($91,919)",,,,
M,2021-06-04 17:32:00,2021-06-03 00:00:00,ALG,Alamo Group Inc,Robinson Ronald A,Employee,S - Sale,$151.33 ,"-3,913","220,783",-2%,"($592,148)",,,,
,2021-06-04 17:37:00,2021-06-03 00:00:00,AMC,"Amc Entertainment Holdings, Inc.",Chavarria Carla C,"SVP, CHRO",S - Sale,$62.67 ,"-40,346","44,183",-48%,"($2,528,548)",,,,
,2021-06-04 17:41:00,2021-06-03 00:00:00,DVN,Devon Energy Corp/de,Cameron Dennis C,"EVP, GC",S - Sale,$31.26 ,"-9,632","317,587",-3%,"($301,096)",,,,
M,2021-06-04 17:46:00,2021-06-03 00:00:00,SAFE,Safehold Inc.,Istar Inc.,10%,P - Purchase,$70.94 ,"28,191","35,120,053",0%,"$1,999,869 ",,,,
,2021-06-04 17:50:00,2021-06-03 00:00:00,AMC,"Amc Entertainment Holdings, Inc.",Frank Elizabeth F,"EVP, CHIEF CONTENT OFFICER",S - Sale,$43.54 ,"-21,462","92,318",-19%,"($934,455)",,,,
,2021-06-04 17:53:00,2021-06-03 00:00:00,SILK,Silk Road Medical Inc,Lasersohn Jack W,Dir,S - Sale,$45.60 ,"-5,427","4,769",-53%,"($247,471)",,,,
,2021-06-04 17:56:00,2021-06-03 00:00:00,GEG,"Great Elm Group, Inc.",Parmelee James P,Dir,P - Purchase,$2.75 ,"5,000","106,678",5%,"$13,751 ",,,,
,2021-06-04 18:03:00,2021-06-03 00:00:00,TSE,Trinseo S.A.,Johnson Klynne,Dir,S - Sale,$66.92 ,"-2,576","8,805",-23%,"($172,386)",,,,
M,2021-06-04 18:14:00,2021-06-03 00:00:00,RDI,Reading International Inc,Cotter Ellen M,"Dir, Pres, CEO, 10%",S - Sale,$6.76 ,"-8,000","2,207,314",0%,"($54,119)",,,,
M,2021-06-04 18:16:00,2021-06-03 00:00:00,RDI,Reading International Inc,James J. Cotter Living Trust,"Member of Sec.13(d)(3) Group, 10%",S - Sale,$6.76 ,"-8,000","1,416,649",-1%,"($54,119)",,,,
M,2021-06-04 18:16:00,2021-06-03 00:00:00,DISCA,"Discovery, Inc.",Malone John C,"Dir, 10%",S - Sale,$29.49 ,"-405,000","11,786,362",-3%,"($11,944,757)",,,,
M,2021-06-04 18:19:00,2021-06-03 00:00:00,RDI,Reading International Inc,Cotter Margaret,"Chairperson, EVP - RE Dev, NY, 10%",S - Sale,$6.76 ,"-8,000","2,261,481",0%,"($54,119)",,,,
D,2021-06-04 18:28:00,2021-06-03 00:00:00,CYTK,Cytokinetics Inc,Blum Robert I,"Pres, CEO",S - Sale+OE,$20.61 ,"-5,000","361,729",-1%,"($103,044)",,,,
D,2021-06-04 18:35:00,2021-06-03 00:00:00,VEEV,Veeva Systems Inc,Faddis Jonathan,"SVP, Gen. Counsel, Secretary",S - Sale+OE,$285.29 ,-959,"3,517",-21%,"($273,588)",,,,
D,2021-06-04 18:43:00,2021-06-03 00:00:00,RMNI,"Rimini Street, Inc.",Brossard Gerard,COO,S - Sale+OE,$6.40 ,"-23,054","43,612",-35%,"($147,546)",,,,
D,2021-06-04 18:41:00,2021-06-03 00:00:00,BLBD,Blue Bird Corp,Horlock Phil,"Pres, CEO",S - Sale+OE,$26.45 ,"-4,119","422,959",-1%,"($108,948)",,,,
D,2021-06-04 18:58:00,2021-06-03 00:00:00,RMNI,"Rimini Street, Inc.",Ravin Seth A.,"CEO, COB",S - Sale+OE,$6.40 ,"-20,814","12,936,547",0%,"($133,210)",,,,
,2021-06-04 19:07:00,2021-06-03 00:00:00,VCRA,"Vocera Communications, Inc.",Paulus Ronald A,Dir,S - Sale,$33.88 ,"-2,400","11,815",-17%,"($81,301)",,,,
,2021-06-04 19:13:00,2021-06-03 00:00:00,ZIP,"Ziprecruiter, Inc.",Garefis Amy,Principal Accounting Officer,S - Sale,$24.00 ,"-5,000","126,944",-4%,"($120,000)",,,,
,2021-06-04 19:24:00,2021-06-03 00:00:00,ZIP,"Ziprecruiter, Inc.",Yarbrough Timothy G.,Chief Business Officer,S - Sale,$23.90 ,"-1,500","356,163",0%,"($35,850)",,,,
,2021-06-04 19:24:00,2021-06-03 00:00:00,ZIP,"Ziprecruiter, Inc.",Zwelling Jeffrey,COO,S - Sale,$24.40 ,"-16,454","1,785,609",-1%,"($401,478)",,,,
D,2021-06-04 19:35:00,2021-06-03 00:00:00,AMPH,"Amphastar Pharmaceuticals, Inc.",Petersen Floyd F.,Dir,S - Sale+OE,$18.65 ,"-10,000","73,354",-12%,"($186,527)",,,,
,2021-06-04 19:42:00,2021-06-03 00:00:00,INFN,Infinera Corp,Fallon Thomas J,Dir,S - Sale,$10.12 ,"-172,564","1,530,062",-10%,"($1,746,641)",,,,
,2021-06-04 19:52:00,2021-06-03 00:00:00,ACRS,"Aclaris Therapeutics, Inc.",Ali-Jackson Kamil,GC,S - Sale,$21.96 ,"-9,492","122,196",-7%,"($208,421)",,,,
D,2021-06-04 20:00:00,2021-06-03 00:00:00,PMBC,Pacific Mercantile Bancorp,Verity Cindy,"EVP, Head of Cash Management",S - Sale+OE,$8.77 ,"-71,489","22,322",-76%,"($627,166)",,,,
D,2021-06-04 20:21:00,2021-06-03 00:00:00,SGEN,Seagen Inc.,Himes Vaughn B,Chief Technical Officer,S - Sale+OE,$144.91 ,"-10,697","173,617",-6%,"($1,550,090)",,,,
D,2021-06-04 20:22:00,2021-06-03 00:00:00,SGEN,Seagen Inc.,Siegall Clay B,"Pres, CEO",S - Sale+OE,$144.51 ,"-29,353","715,209",-4%,"($4,241,801)",,,,
M,2021-06-04 20:26:00,2021-06-03 00:00:00,DYAI,Dyadic International Inc,Rawson Ping Wang,CFO,P - Purchase,$3.73 ,"11,000","45,500",32%,"$41,066 ",,,,
,2021-06-04 20:33:00,2021-06-03 00:00:00,KTOS,"Kratos Defense & Security Solutions, Inc.",Mills Thomas E IV,"Pres, C5ISR Div.",S - Sale,$25.10 ,"-15,116","15,832",-49%,"($379,412)",,,,
D,2021-06-02 14:39:00,2021-06-02 00:00:00,HDSN,Hudson Technologies Inc /ny,Houghton Kathleen,"VP - Sales, Marketing",S - Sale+OE,$3.00 ,"-3,582",0,-100%,"($10,740)",,,,
,2021-06-02 16:07:00,2021-06-02 00:00:00,BKI,"Black Knight, Inc.",Jabbour Anthony M,CEO,P - Purchase,$71.77 ,"13,900","588,313",2%,"$997,603 ",,,,
,2021-06-02 16:20:00,2021-06-02 00:00:00,AFG,American Financial Group Inc,Hertzman Brian S.,"SVP, CFO",S - Sale,$135.58 ,"-1,620","11,333",-13%,"($219,643)",,,,
,2021-06-02 16:41:00,2021-06-02 00:00:00,WTBA,West Bancorporation Inc,Gulling Douglas R,"EVP, TREASURER, CFO",S - Sale,$28.17 ,"-5,000","112,460",-4%,"($140,850)",,,,
D,2021-06-02 16:49:00,2021-06-02 00:00:00,VIAV,Viavi Solutions Inc.,Scrivanich Luke M,SVP GM OSP,S - Sale+OE,$17.39 ,"-2,532","48,298",-5%,"($44,031)",,,,
D,2021-06-02 16:53:00,2021-06-02 00:00:00,VIAV,Viavi Solutions Inc.,Staley Gary W,SVP Global Sales NSE,S - Sale+OE,$17.39 ,"-1,714","73,028",-2%,"($29,806)",,,,
,2021-06-02 16:51:00,2021-06-02 00:00:00,XFOR,"X4 Pharmaceuticals, Inc",Ragan Paula,"Pres, CEO",S - Sale,$9.50 ,"-2,400","406,248",-1%,"($22,800)",,,,
D,2021-06-02 16:51:00,2021-06-02 00:00:00,VIAV,Viavi Solutions Inc.,Siebert Kevin Christopher,"SVP Gen. Counsel, Secretary",S - Sale+OE,$17.39 ,"-2,340","42,198",-5%,"($40,693)",,,,
,2021-06-02 17:01:00,2021-06-02 00:00:00,EQIX,Equinix Inc,Baack Sara,Chief Product Officer,S - Sale,$750.00 ,-250,"13,517",-2%,"($187,500)",,,,
D,2021-06-02 17:20:00,2021-06-02 00:00:00,CBNK,Capital Bancorp Inc,Bernstein Joshua,Dir,S - Sale+OE,$22.16 ,"-6,842","849,096",-1%,"($151,633)",,,,
,2021-06-02 17:33:00,2021-06-02 00:00:00,SAIL,"Sailpoint Technologies Holdings, Inc.",Melin Heidi M,Dir,S - Sale,$45.97 ,"-3,000","15,314",-16%,"($137,910)",,,,
,2021-06-02 17:57:00,2021-06-02 00:00:00,HL,Hecla Mining Co/de/,Crumley Theodore,Dir,S - Sale,$9.34 ,"-50,000","76,536",-40%,"($467,075)",,,,
,2021-06-02 18:04:00,2021-06-02 00:00:00,AVA,Avista Corp,Morris Scott L,Chairman of the Board,S - Sale,$45.11 ,"-10,000","136,675",-7%,"($451,100)",,,,
D,2021-06-02 18:05:00,2021-06-02 00:00:00,GOOG,Alphabet Inc.,Pichai Sundar,CEO,S - Sale+OE,"$2,429.38 ","-3,000","162,938",-2%,"($7,288,147)",,,,
,2021-06-02 18:23:00,2021-06-02 00:00:00,GOOG,Alphabet Inc.,O'Toole Amie Thuener,"VP, Chief Accounting Officer",S - Sale,"$2,435.85 ",-48,"3,546",-1%,"($116,921)",,,,
,2021-06-02 18:34:00,2021-06-02 00:00:00,MMS,"Maximus, Inc.",Ruddy Raymond B,Dir,S - Sale,$90.87 ,"-24,820","103,648",-19%,"($2,255,339)",,,,
,2021-06-02 18:45:00,2021-06-02 00:00:00,CARG,"Cargurus, Inc.",Parafestas Anastasios,Dir,S - Sale,$27.36 ,"-10,000","4,369,177",0%,"($273,600)",,,,
,2021-06-02 18:45:00,2021-06-02 00:00:00,CARG,"Cargurus, Inc.",Schwartz Greg M,Dir,S - Sale,$27.33 ,"-3,900","14,942",-21%,"($106,587)",,,,
,2021-06-02 19:01:00,2021-06-02 00:00:00,WHLR,"Wheeler Real Estate Investment Trust, Inc.",Carter Stefani D,Dir,P - Purchase,$4.89 ,"1,800","1,800",New,"$8,802 ",,,,
,2021-06-02 19:00:00,2021-06-02 00:00:00,NTGR,"Netgear, Inc.",Durr Laura,Dir,S - Sale,$36.80 ,"-3,400","14,207",-19%,"($125,120)",,,,
,2021-06-02 19:07:00,2021-06-02 00:00:00,TTEK,Tetra Tech Inc,Ritrievi Kimberly E,Dir,S - Sale,$119.05 ,"-8,524","33,376",-20%,"($1,014,752)",,,,
,2021-06-02 20:20:00,2021-06-02 00:00:00,DNB,"Dun & Bradstreet Holdings, Inc.",Jabbour Anthony M,CEO,P - Purchase,$20.96 ,"47,700","5,055,700",1%,"$999,620 ",,,,
D,2021-06-02 21:11:00,2021-06-02 00:00:00,FB,Facebook Inc,Zuckerberg Mark,"COB, CEO, 10%",S - Sale+OE,$329.69 ,"-63,105","2,163,346",-3%,"($20,805,115)",,,,
D,2021-06-02 21:41:00,2021-06-02 00:00:00,ACRS,"Aclaris Therapeutics, Inc.",Walker Neal,"Pres, CEO",S - Sale+OE,$21.64 ,"-33,260","1,232,182",-3%,"($719,735)",,,,
D,2021-06-02 21:43:00,2021-06-02 00:00:00,ACRS,"Aclaris Therapeutics, Inc.",Ruffo Frank,CFO,S - Sale+OE,$21.64 ,"-15,037","169,872",-8%,"($325,383)",,,,
D,2021-06-02 21:45:00,2021-06-02 00:00:00,ACRS,"Aclaris Therapeutics, Inc.",Monahan Joseph,Chief Scientific Officer,S - Sale+OE,$21.64 ,"-21,790","85,535",-20%,"($471,437)",,,,
D,2021-06-03 08:47:00,2021-06-02 00:00:00,CBNK,Capital Bancorp Inc,Bernstein Joshua,Dir,S - Sale+OE,$22.25 ,"-13,000","836,096",-2%,"($289,250)",,,,
,2021-06-03 09:00:00,2021-06-02 00:00:00,PWFL,"Powerfleet, Inc.",Wolfe Chris Adams,CEO,P - Purchase,$6.61 ,"2,500","247,553",1%,"$16,525 ",,,,
D,2021-06-03 09:11:00,2021-06-02 00:00:00,MSA,Msa Safety Inc,Bruggeworth Robert A,Dir,S - Sale+OE,$169.31 ,-675,"32,481",-2%,"($114,286)",,,,
,2021-06-03 09:19:00,2021-06-02 00:00:00,CCOI,"Cogent Communications Holdings, Inc.",Oneill Timothy G,VP Construction,S - Sale,$75.18 ,"-2,400","33,600",-7%,"($180,440)",,,,
,2021-06-03 09:40:00,2021-06-02 00:00:00,BWA,Borgwarner Inc,Demmerle Stefan,VP,S - Sale,$55.22 ,"-4,500","127,977",-3%,"($248,490)",,,,
,2021-06-03 09:41:00,2021-06-02 00:00:00,ACA,"Arcosa, Inc.",Henderson Mary E,CAO,S - Sale,$60.99 ,"-10,000","39,667",-20%,"($609,900)",,,,
,2021-06-03 10:16:00,2021-06-02 00:00:00,DE,Deere & Co,Erwin Tami A.,Dir,P - Purchase,$359.61 ,275,"1,546",22%,"$98,893 ",,,,
,2021-06-03 10:31:00,2021-06-02 00:00:00,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,"$1,490.62 ",29,"376,606",0%,"$43,228 ",,,,
,2021-06-03 10:36:00,2021-06-02 00:00:00,HIL,"Hill International, Inc.",Evans Paul J.,Dir,P - Purchase,$2.58 ,"10,000","333,676",3%,"$25,753 ",,,,
,2021-06-03 10:49:00,2021-06-02 00:00:00,WSFS,Wsfs Financial Corp,Wright Richard,EVP,S - Sale,$53.51 ,"-3,064","50,550",-6%,"($163,966)",,,,
,2021-06-03 11:17:00,2021-06-02 00:00:00,BRT,Brt Apartments Corp.,Gould Mitchell,EVP,S - Sale,$18.31 ,"-10,514","175,790",-6%,"($192,512)",,,,
,2021-06-03 11:18:00,2021-06-02 00:00:00,BRT,Brt Apartments Corp.,Gould Mitchell,EVP,S - Sale,$18.63 ,"-3,236","172,554",-2%,"($60,280)",,,,
,2021-06-03 11:49:00,2021-06-02 00:00:00,ASB,Associated Banc-Corp,Van Lith Karen,Dir,S - Sale,$22.92 ,"-4,500","54,954",-8%,"($103,131)",,,,
,2021-06-03 11:55:00,2021-06-02 00:00:00,QNBC,Qnb Corp,Bimes Randy S.,Dir,P - Purchase,$34.00 ,"25,000","93,618",36%,"$850,000 ",,,,
,2021-06-03 11:54:00,2021-06-02 00:00:00,ASB,Associated Banc-Corp,Harmening Andrew J,"Pres, CEO",S - Sale,$22.90 ,"-51,352","275,817",-16%,"($1,175,899)",,,,
,2021-06-03 12:24:00,2021-06-02 00:00:00,CNTA,Centessa Pharmaceuticals Plc,Gap (Bermuda) Ltd,10%,P - Purchase,$20.00 ,"1,500,000","9,681,818",18%,"$30,000,000 ",,,,
D,2021-06-03 13:02:00,2021-06-02 00:00:00,DE,Deere & Co,May John C II,"CEO, Pres",S - Sale+OE,$359.07 ,"-39,336","73,873",-35%,"($14,124,258)",,,,
,2021-06-03 13:19:00,2021-06-02 00:00:00,GRMN,Garmin Ltd,Burrell Jonathan,"Dir, 10%",S - Sale,$142.06 ,"-150,000","21,155,477",-1%,"($21,309,597)",,,,
D,2021-06-03 14:25:00,2021-06-02 00:00:00,ETN,Eaton Corp Plc,Cheruvatath Nandakumar,See Remarks below.,S - Sale+OE,$146.56 ,"-6,400","22,966",-22%,"($937,984)",,,,
,2021-06-03 14:23:00,2021-06-02 00:00:00,CTRN,Citi Trends Inc,Powell Lisa A.,Chief Merchandising Officer,S - Sale,$85.00 ,"-4,501","19,200",-19%,"($382,585)",,,,
,2021-06-03 14:51:00,2021-06-02 00:00:00,FFIN,First Financial Bankshares Inc,Edwards Murray Hamilton,Dir,P - Purchase,$50.68 ,125,"370,840",0%,"$6,335 ",,,,
,2021-06-03 15:06:00,2021-06-02 00:00:00,PPSI,"Pioneer Power Solutions, Inc.",Mazurek Nathan,"CEO, 10%",P - Purchase,$4.24 ,"1,000","4,592,000",0%,"$4,241 ",,,,
D,2021-06-03 15:07:00,2021-06-02 00:00:00,VFC,V F Corp,Otis Clarence Jr,Dir,S - Sale+OE,$79.56 ,"-13,449","18,893",-42%,"($1,069,935)",,,,
,2021-06-03 15:25:00,2021-06-02 00:00:00,HDSN,Hudson Technologies Inc /ny,Morch Otto C,Dir,S - Sale,$2.95 ,"-13,262","37,085",-26%,"($39,183)",,,,
,2021-06-03 15:49:00,2021-06-02 00:00:00,PUBM,"Pubmatic, Inc.",Daimler Susan,Dir,P - Purchase,$29.86 ,"7,000","7,000",New,"$209,020 ",,,,
,2021-06-03 15:58:00,2021-06-02 00:00:00,USPH,U S Physical Therapy Inc /nv,Brookner Mark J,Dir,S - Sale,$120.00 ,"-1,250","13,830",-8%,"($150,000)",,,,
,2021-06-03 16:01:00,2021-06-02 00:00:00,SAM,Boston Beer Co Inc,Koch C James,"COB, 10%",S - Sale,"$1,055.65 ","-2,500","267,907",-1%,"($2,639,127)",,,,
D,2021-06-03 16:00:00,2021-06-02 00:00:00,ZBRA,Zebra Technologies Corp,Heel Joachim,Chief Revenue Officer,S - Sale+OE,$501.97 ,"-4,000","61,836",-6%,"($2,007,880)",,,,
,2021-06-03 16:03:00,2021-06-02 00:00:00,NUAN,"Nuance Communications, Inc.",Nole Diana L,"EVP, GM, Healthcare Division",S - Sale,$53.21 ,"-20,978","88,053",-19%,"($1,116,248)",,,,
,2021-06-03 16:03:00,2021-06-02 00:00:00,LIND,"Lindblad Expeditions Holdings, Inc.",Dryden L. Dyson,Dir,S - Sale,$17.91 ,"-10,000","1,180,891",-1%,"($179,119)",,,,
,2021-06-03 16:06:00,2021-06-02 00:00:00,PODD,Insulet Corp,Alpuche Charles,"EVP, COO",S - Sale,$262.67 ,"-1,900","47,777",-4%,"($499,073)",,,,
,2021-06-03 16:06:00,2021-06-02 00:00:00,KPTI,Karyopharm Therapeutics Inc.,Mitchener Stephen,"SVP, Chief Business Officer",S - Sale,$9.29 ,-528,"2,472",-18%,"($4,905)",,,,
,2021-06-03 16:06:00,2021-06-02 00:00:00,VLDR,"Velodyne Lidar, Inc.",Culkin Joseph B.,Dir,S - Sale,$10.10 ,"-567,641","9,921,453",-5%,"($5,733,004)",,,,
,2021-06-03 16:09:00,2021-06-02 00:00:00,VPG,"Vishay Precision Group, Inc.",Cummins Wes,Dir,P - Purchase,$35.07 ,"30,000","145,624",26%,"$1,052,206 ",,,,
D,2021-06-03 16:13:00,2021-06-02 00:00:00,VOYA,"Voya Financial, Inc.",Ferrara Nancy,See Remarks,S - Sale+OE,$65.25 ,"-3,000","22,816",-12%,"($195,741)",,,,
D,2021-06-03 16:13:00,2021-06-02 00:00:00,AVNT,Avient Corp,Garratt Michael A,"SVP, Pres CAI - EMEA",S - Sale+OE,$52.23 ,"-5,347","32,486",-14%,"($279,262)",,,,
